Filename,Period,Length_mm,OpCode,Family,Genus,Species,Number,Comment
Osprey_D2D3_L_(4).MP4,T2,5.4,OspreyD2D3_Feb2021,Pomacentridae,Chromis,amboinensis,6,
Osprey_D2D3_L_(4).MP4,T2,12.7,OspreyD2D3_Feb2021,Microdesmidae,Ptereleotris,sp,1,
Osprey_D2D3_L_(4).MP4,T2,,OspreyD2D3_Feb2021,Pomacanthidae,Genicanthus,,1,melanospilos_13.2
Osprey_D2D3_L_(4).MP4,T2,13.3,OspreyD2D3_Feb2021,Malacanthidae,Hoplolatilus,sp,1,
Osprey_D2D3_L_(4).MP4,T3,6.7,OspreyD2D3_Feb2021,Pomacentridae,Chromis,alpha,1,
Osprey_D2D3_L_(4).MP4,T3,7.2,OspreyD2D3_Feb2021,Pomacentridae,Chromis,alpha,1,
Osprey_D2D3_L_(4).MP4,T3,,OspreyD2D3_Feb2021,,,,1,fishing_line
Osprey_D2D3_L_(4).MP4,T3,14.6,OspreyD2D3_Feb2021,Mullidae,Parupeneus,sp,1,
Osprey_D2D3_L_(4).MP4,T4,4.5,OspreyD2D3_Feb2021,Apogonidae,Rhabdamia,sp,40,
Osprey_D2D3_L_(4).MP4,T4,10.6,OspreyD2D3_Feb2021,Serranidae,Pseudanthias,sp,10,
Osprey_D2D3_L_(4).MP4,T4,11.2,OspreyD2D3_Feb2021,Caesionidae,Caesio,sp,30,
Osprey_D2D3_L_(4).MP4,T4,4.9,OspreyD2D3_Feb2021,Pomacentridae,Chromis,margaritifer,1,
Osprey_D2D3_L_(4).MP4,T4,9.4,OspreyD2D3_Feb2021,Pomacentridae,Chromis,alpha,1,
Osprey_D2D3_L_(4).MP4,T4,6.7,OspreyD2D3_Feb2021,Pomacentridae,Chromis,margaritifer,3,
Osprey_D2D3_L_(4).MP4,T4,8.1,OspreyD2D3_Feb2021,Pomacentridae,Chromis,alpha,2,
Osprey_D2D3_L_(5).MP4,T5,7.8,OspreyD2D3_Feb2021,Gobiidae,Nemateleotris,magnifica,2,
Osprey_D2D3_L_(5).MP4,T5,6.7,OspreyD2D3_Feb2021,Pomacentridae,Chromis,margaritifer,6,
Osprey_D2D3_L_(5).MP4,T5,7.8,OspreyD2D3_Feb2021,Pomacentridae,Chromis,alpha,1,
Osprey_D2D3_L_(5).MP4,T6,7.5,OspreyD2D3_Feb2021,Pomacentridae,Chromis,margaritifer,4,
Osprey_D2D3_L_(5).MP4,T6,17.9,OspreyD2D3_Feb2021,Mullidae,Parupeneus,multifasciatus,1,
Osprey_D2D3_L_(5).MP4,T6,12.2,OspreyD2D3_Feb2021,Serranidae,Pseudanthias,pleurotaenia,2,
Osprey_D2D3_L_(5).MP4,T6,7.5,OspreyD2D3_Feb2021,Pomacentridae,Chromis,amboinensis,5,
Osprey_D2D3_L_(5).MP4,T7,5.4,OspreyD2D3_Feb2021,Pomacentridae,Chromis,amboinensis,1,
Osprey_D2D3_L_(5).MP4,T7,15.4,OspreyD2D3_Feb2021,Holocentridae,Myripristis,sp,1,
Osprey_D2D3_L_(5).MP4,T7,6.5,OspreyD2D3_Feb2021,Pomacentridae,Chromis,margaritifer,3,
Osprey_D2D3_L_(5).MP4,T7,23.2,OspreyD2D3_Feb2021,Ostraciidae,Ostracion,meleagris,1,
Osprey_D2D3_L_(5).MP4,T7,6.5,OspreyD2D3_Feb2021,Pomacentridae,Chromis,margaritifer,4,
Osprey_D2D3_L_(5).MP4,T7,16.3,OspreyD2D3_Feb2021,Serranidae,Cephalopholis,leopardus,1,
Osprey_D2D3_L_(6).MP4,T8,5.8,OspreyD2D3_Feb2021,Pomacentridae,Chromis,amboinensis,2,
Osprey_D2D3_L_(6).MP4,T8,4.9,OspreyD2D3_Feb2021,Pomacentridae,Chromis,margaritifer,3,
Osprey_D2D3_L_(6).MP4,T8,13.2,OspreyD2D3_Feb2021,Labridae,Halichoeres,sp,2,
Osprey_D2D3_L_(6).MP4,T8,13.7,OspreyD2D3_Feb2021,Serranidae,Pseudanthias,pleurotaenia,2,
Osprey_D2D3_L_(6).MP4,T8,8.4,OspreyD2D3_Feb2021,Pomacentridae,Chromis,amboinensis,5,
